timestamp,tail,owner,airport,airport_name,leg
2025-05-19,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-19,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-19,N943FL,Ron DeSantis,ECP,Northwest Florida Beaches International Airport,arrival
2025-05-18,N943FL,Ron DeSantis,MIA,Miami International Airport,departure
2025-05-18,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-17,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-17,N943FL,Ron DeSantis,MIA,Miami International Airport,arrival
2025-05-15,N943FL,Ron DeSantis,TPA,Tampa International Airport,departure
2025-05-15,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-15,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-15,N943FL,Ron DeSantis,TPA,Tampa International Airport,arrival
2025-05-14,N943FL,Ron DeSantis,TPA,Tampa International Airport,departure
2025-05-14,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-14,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-14,N943FL,Ron DeSantis,TPA,Tampa International Airport,arrival
2025-05-13,N943FL,Ron DeSantis,CMH,Port Columbus International Airport,departure
2025-05-13,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-13,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-13,N943FL,Ron DeSantis,CMH,Port Columbus International Airport,arrival
2025-05-12,N943FL,Ron DeSantis,TPA,Tampa International Airport,departure
2025-05-12,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-12,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-12,N943FL,Ron DeSantis,TPA,Tampa International Airport,arrival
2025-05-11,N943FL,Ron DeSantis,MCO,Orlando International Airport,departure
2025-05-11,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-09,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-09,N943FL,Ron DeSantis,MCO,Orlando International Airport,arrival
2025-05-09,N943FL,Ron DeSantis,ISM,Kissimmee Gateway Airport,departure
2025-05-09,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-08,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-08,N943FL,Ron DeSantis,ISM,Kissimmee Gateway Airport,arrival
2025-05-08,N943FL,Ron DeSantis,MCO,Orlando International Airport,departure
2025-05-08,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-08,N943FL,Ron DeSantis,APF,Naples Airport,departure
2025-05-08,N943FL,Ron DeSantis,MCO,Orlando International Airport,arrival
2025-05-08,N943FL,Ron DeSantis,PGD,Charlotte County Airport,departure
2025-05-08,N943FL,Ron DeSantis,APF,Naples Airport,arrival
2025-05-08,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-08,N943FL,Ron DeSantis,PGD,Charlotte County Airport,arrival
2025-05-07,N943FL,Ron DeSantis,TPA,Tampa International Airport,departure
2025-05-07,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-07,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-07,N943FL,Ron DeSantis,TPA,Tampa International Airport,arrival
2025-05-06,N943FL,Ron DeSantis,MIA,Miami International Airport,departure
2025-05-06,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-06,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-06,N943FL,Ron DeSantis,MIA,Miami International Airport,arrival
2025-05-04,N943FL,Ron DeSantis,EYW,Key West International Airport,departure
2025-05-04,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-04,N943FL,Ron DeSantis,OPF,Opa Locka Airport,departure
2025-05-04,N943FL,Ron DeSantis,EYW,Key West International Airport,arrival
2025-05-04,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-04,N943FL,Ron DeSantis,OPF,Opa Locka Airport,arrival
2025-05-02,N943FL,Ron DeSantis,OPF,Opa Locka Airport,departure
2025-05-02,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-01,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-01,N943FL,Ron DeSantis,OPF,Opa Locka Airport,arrival
2025-05-01,N943FL,Ron DeSantis,OPF,Opa Locka Airport,departure
2025-05-01,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-05-01,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-05-01,N943FL,Ron DeSantis,OPF,Opa Locka Airport,arrival
2025-04-30,N943FL,Ron DeSantis,LEE,Leesburg International Airport,departure
2025-04-30,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-30,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-30,N943FL,Ron DeSantis,LEE,Leesburg International Airport,arrival
2025-04-28,N943FL,Ron DeSantis,DSI,Destin Executive Airport,departure
2025-04-28,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-28,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-28,N943FL,Ron DeSantis,DSI,Destin Executive Airport,arrival
2025-04-24,N943FL,Ron DeSantis,UST,Northeast Florida Regional Airport,departure
2025-04-24,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-24,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-24,N943FL,Ron DeSantis,UST,Northeast Florida Regional Airport,arrival
2025-04-23,N943FL,Ron DeSantis,FPR,Saintlucie County International Airport,departure
2025-04-23,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-23,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-23,N943FL,Ron DeSantis,FPR,Saintlucie County International Airport,arrival
2025-04-22,N943FL,Ron DeSantis,APF,Naples Airport,departure
2025-04-22,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-22,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-22,N943FL,Ron DeSantis,APF,Naples Airport,arrival
2025-04-17,N943FL,Ron DeSantis,MCO,Orlando International Airport,departure
2025-04-17,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-17,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-17,N943FL,Ron DeSantis,MCO,Orlando International Airport,arrival
2025-04-16,N943FL,Ron DeSantis,RSW,Southwest Florida International Airport,departure
2025-04-16,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-16,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-16,N943FL,Ron DeSantis,RSW,Southwest Florida International Airport,arrival
2025-04-15,N943FL,Ron DeSantis,PNS,Pensacola Regional Airport,departure
2025-04-15,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-15,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-15,N943FL,Ron DeSantis,PNS,Pensacola Regional Airport,arrival
2025-04-14,N943FL,Ron DeSantis,ISM,Kissimmee Gateway Airport,departure
2025-04-14,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-14,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-14,N943FL,Ron DeSantis,ISM,Kissimmee Gateway Airport,arrival
2025-04-13,N943FL,Ron DeSantis,ISM,Kissimmee Gateway Airport,departure
2025-04-13,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-13,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-13,N943FL,Ron DeSantis,ISM,Kissimmee Gateway Airport,arrival
2025-04-10,N943FL,Ron DeSantis,SRQ,Sarasota Bradenton International Airport,departure
2025-04-10,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-10,N943FL,Ron DeSantis,MIA,Miami International Airport,departure
2025-04-10,N943FL,Ron DeSantis,SRQ,Sarasota Bradenton International Airport,arrival
2025-04-10,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-10,N943FL,Ron DeSantis,MIA,Miami International Airport,arrival
2025-04-09,N943FL,Ron DeSantis,MCO,Orlando International Airport,departure
2025-04-09,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-09,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-09,N943FL,Ron DeSantis,MCO,Orlando International Airport,arrival
2025-04-09,N943FL,Ron DeSantis,IAD,Washington Dulles International Airport,departure
2025-04-09,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-08,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-08,N943FL,Ron DeSantis,IAD,Washington Dulles International Airport,arrival
2025-04-08,N943FL,Ron DeSantis,SAT,San Antonio International Airport,departure
2025-04-08,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-07,N943FL,Ron DeSantis,ECP,Northwest Florida Beaches International Airport,departure
2025-04-07,N943FL,Ron DeSantis,SAT,San Antonio International Airport,arrival
2025-04-07,N943FL,Ron DeSantis,DSI,Destin Executive Airport,departure
2025-04-07,N943FL,Ron DeSantis,ECP,Northwest Florida Beaches International Airport,arrival
2025-04-07,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-07,N943FL,Ron DeSantis,DSI,Destin Executive Airport,arrival
2025-04-04,N943FL,Ron DeSantis,MLB,Melbourne International Airport,departure
2025-04-04,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-04,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-04,N943FL,Ron DeSantis,MLB,Melbourne International Airport,arrival
2025-04-04,N943FL,Ron DeSantis,MIA,Miami International Airport,departure
2025-04-04,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-03,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-03,N943FL,Ron DeSantis,MIA,Miami International Airport,arrival
2025-04-02,N943FL,Ron DeSantis,OCF,Ocala International Airport,departure
2025-04-02,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-04-02,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-04-02,N943FL,Ron DeSantis,OCF,Ocala International Airport,arrival
2025-03-31,N943FL,Ron DeSantis,SUA,Witham Field,departure
2025-03-31,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-30,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-30,N943FL,Ron DeSantis,SUA,Witham Field,arrival
2025-03-28,N943FL,Ron DeSantis,APF,Naples Airport,departure
2025-03-28,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-27,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-27,N943FL,Ron DeSantis,APF,Naples Airport,arrival
2025-03-26,N943FL,Ron DeSantis,GGE,Georgetown County Airport,departure
2025-03-26,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-26,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-26,N943FL,Ron DeSantis,GGE,Georgetown County Airport,arrival
2025-03-25,N943FL,Ron DeSantis,PBI,Palm Beach International Airport,departure
2025-03-25,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-25,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-25,N943FL,Ron DeSantis,PBI,Palm Beach International Airport,arrival
2025-03-25,N943FL,Ron DeSantis,HLN,Helena Regional Airport,departure
2025-03-25,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-24,N943FL,Ron DeSantis,BOI,Boise Air Terminal Airport,departure
2025-03-24,N943FL,Ron DeSantis,HLN,Helena Regional Airport,arrival
2025-03-24,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-24,N943FL,Ron DeSantis,BOI,Boise Air Terminal Airport,arrival
2025-03-21,N943FL,Ron DeSantis,DCA,Ronald Reagan Washington National Airport,departure
2025-03-21,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-20,N943FL,Ron DeSantis,SRQ,Sarasota Bradenton International Airport,departure
2025-03-20,N943FL,Ron DeSantis,DCA,Ronald Reagan Washington National Airport,arrival
2025-03-20,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-20,N943FL,Ron DeSantis,SRQ,Sarasota Bradenton International Airport,arrival
2025-03-19,N943FL,Ron DeSantis,PIE,Saint Petersburg Clearwater International Airport,departure
2025-03-19,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-19,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-19,N943FL,Ron DeSantis,PIE,Saint Petersburg Clearwater International Airport,arrival
2025-03-16,N943FL,Ron DeSantis,CRG,Jacksonville Executive At Craig Airport,departure
2025-03-16,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-15,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-15,N943FL,Ron DeSantis,CRG,Jacksonville Executive At Craig Airport,arrival
2025-03-14,N943FL,Ron DeSantis,SRQ,Sarasota Bradenton International Airport,departure
2025-03-14,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-14,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-14,N943FL,Ron DeSantis,SRQ,Sarasota Bradenton International Airport,arrival
2025-03-13,N943FL,Ron DeSantis,TPA,Tampa International Airport,departure
2025-03-13,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-13,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-13,N943FL,Ron DeSantis,TPA,Tampa International Airport,arrival
2025-03-13,N943FL,Ron DeSantis,SRQ,Sarasota Bradenton International Airport,departure
2025-03-13,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-13,N943FL,Ron DeSantis,PBI,Palm Beach International Airport,departure
2025-03-13,N943FL,Ron DeSantis,SRQ,Sarasota Bradenton International Airport,arrival
2025-03-12,N943FL,Ron DeSantis,SRQ,Sarasota Bradenton International Airport,departure
2025-03-12,N943FL,Ron DeSantis,PBI,Palm Beach International Airport,arrival
2025-03-12,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-12,N943FL,Ron DeSantis,SRQ,Sarasota Bradenton International Airport,arrival
2025-03-11,N943FL,Ron DeSantis,MIA,Miami International Airport,departure
2025-03-11,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-11,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-11,N943FL,Ron DeSantis,MIA,Miami International Airport,arrival
2025-03-10,N943FL,Ron DeSantis,LAL,Lakeland Linder International Airport,departure
2025-03-10,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-10,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-10,N943FL,Ron DeSantis,LAL,Lakeland Linder International Airport,arrival
2025-03-09,N943FL,Ron DeSantis,PBI,Palm Beach International Airport,departure
2025-03-09,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-08,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-08,N943FL,Ron DeSantis,PBI,Palm Beach International Airport,arrival
2025-03-07,N943FL,Ron DeSantis,PBI,Palm Beach International Airport,departure
2025-03-07,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-07,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-07,N943FL,Ron DeSantis,PBI,Palm Beach International Airport,arrival
2025-03-06,N943FL,Ron DeSantis,MIA,Miami International Airport,departure
2025-03-06,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-06,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-06,N943FL,Ron DeSantis,MIA,Miami International Airport,arrival
2025-03-05,N943FL,Ron DeSantis,TPA,Tampa International Airport,departure
2025-03-05,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-05,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-05,N943FL,Ron DeSantis,TPA,Tampa International Airport,arrival
2025-03-02,N943FL,Ron DeSantis,MIA,Miami International Airport,departure
2025-03-02,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-03-02,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-03-02,N943FL,Ron DeSantis,MIA,Miami International Airport,arrival
2025-02-27,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-02-27,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-02-26,N943FL,Ron DeSantis,HST,Homestead Air Reserve Base,departure
2025-02-26,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-02-26,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-02-26,N943FL,Ron DeSantis,HST,Homestead Air Reserve Base,arrival
2025-02-25,N943FL,Ron DeSantis,OCF,Ocala International Airport,departure
2025-02-25,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-02-25,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-02-25,N943FL,Ron DeSantis,OCF,Ocala International Airport,arrival
2025-02-24,N943FL,Ron DeSantis,MIA,Miami International Airport,departure
2025-02-24,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-02-24,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-02-24,N943FL,Ron DeSantis,MIA,Miami International Airport,arrival
2025-02-24,N943FL,Ron DeSantis,TPA,Tampa International Airport,departure
2025-02-24,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-02-24,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-02-24,N943FL,Ron DeSantis,TPA,Tampa International Airport,arrival
2025-02-23,N943FL,Ron DeSantis,DCA,Ronald Reagan Washington National Airport,departure
2025-02-23,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-02-22,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-02-22,N943FL,Ron DeSantis,DCA,Ronald Reagan Washington National Airport,arrival
2025-02-22,N943FL,Ron DeSantis,DCA,Ronald Reagan Washington National Airport,departure
2025-02-22,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-02-21,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-02-21,N943FL,Ron DeSantis,DCA,Ronald Reagan Washington National Airport,arrival
2025-02-17,N943FL,Ron DeSantis,DSI,Destin Executive Airport,departure
2025-02-17,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-02-17,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-02-17,N943FL,Ron DeSantis,DSI,Destin Executive Airport,arrival
2025-02-14,N943FL,Ron DeSantis,GGE,Georgetown County Airport,departure
2025-02-14,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-02-14,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-02-14,N943FL,Ron DeSantis,GGE,Georgetown County Airport,arrival
2025-02-14,N943FL,Ron DeSantis,JAX,Jacksonville International Airport,departure
2025-02-14,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-02-14,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
2025-02-14,N943FL,Ron DeSantis,JAX,Jacksonville International Airport,arrival
2025-02-12,N943FL,Ron DeSantis,MIA,Miami International Airport,departure
2025-02-12,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,arrival
2025-02-12,N943FL,Ron DeSantis,TLH,Tallahassee Regional Airport,departure
