timestamp,tail,owner,airport,airport_name,lat,lon,leg
2024-11-02,N817GS,Larry Ellison,SRQ,Sarasota Bradenton International,27.39533333,-82.55411111,arrival
2024-11-01,N817GS,Larry Ellison,SRQ,Sarasota Bradenton International,27.39533333,-82.55411111,departure
2024-11-01,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-11-01,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-11-01,N817GS,Larry Ellison,SRQ,Sarasota Bradenton International,27.39533333,-82.55411111,arrival
2024-10-30,N817GS,Larry Ellison,BNA,Nashville International,36.12447667,-86.67818222,departure
2024-10-30,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-10-30,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-10-30,N817GS,Larry Ellison,BNA,Nashville International,36.12447667,-86.67818222,arrival
2024-10-29,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,departure
2024-10-29,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-10-24,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-10-24,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,arrival
2024-10-22,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,departure
2024-10-22,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-30,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-30,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,arrival
2024-09-30,N817GS,Larry Ellison,FAB,Farnborough Airport,0.0,0.0,departure
2024-09-30,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-24,N817GS,Larry Ellison,PMI,Palma De Mallorca Airport,0.0,0.0,departure
2024-09-24,N817GS,Larry Ellison,FAB,Farnborough Airport,0.0,0.0,arrival
2024-09-23,N817GS,Larry Ellison,FAB,Farnborough Airport,0.0,0.0,departure
2024-09-23,N817GS,Larry Ellison,PMI,Palma De Mallorca Airport,0.0,0.0,arrival
2024-09-13,N817GS,Larry Ellison,LAS,McCarran International,36.08036111,-115.1523333,departure
2024-09-13,N817GS,Larry Ellison,FAB,Farnborough Airport,0.0,0.0,arrival
2024-09-12,N817GS,Larry Ellison,BUR,Burbank-Glendale-Pasadena,34.20061917,-118.3584969,departure
2024-09-12,N817GS,Larry Ellison,LAS,McCarran International,36.08036111,-115.1523333,arrival
2024-09-08,N817GS,Larry Ellison,SNN,Shannon Airport,0.0,0.0,departure
2024-09-08,N817GS,Larry Ellison,BUR,Burbank-Glendale-Pasadena,34.20061917,-118.3584969,arrival
2024-09-08,N817GS,Larry Ellison,OXF,Kidlington Airport,0.0,0.0,departure
2024-09-08,N817GS,Larry Ellison,SNN,Shannon Airport,0.0,0.0,arrival
2024-06-21,N817GS,Larry Ellison,NAP,Capodichino Airport,0.0,0.0,departure
2024-06-21,N817GS,Larry Ellison,OXF,Kidlington Airport,0.0,0.0,arrival
2024-06-21,N817GS,Larry Ellison,OXF,Kidlington Airport,0.0,0.0,departure
2024-06-21,N817GS,Larry Ellison,NAP,Capodichino Airport,0.0,0.0,arrival
2024-06-17,N817GS,Larry Ellison,NCE,Cote Azur Airport,0.0,0.0,departure
2024-06-17,N817GS,Larry Ellison,OXF,Kidlington Airport,0.0,0.0,arrival
2024-06-17,N817GS,Larry Ellison,OXF,Kidlington Airport,0.0,0.0,departure
2024-06-17,N817GS,Larry Ellison,NCE,Cote Azur Airport,0.0,0.0,arrival
2024-05-30,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-05-30,N817GS,Larry Ellison,OXF,Kidlington Airport,0.0,0.0,arrival
2024-05-29,N817GS,Larry Ellison,VNY,Van Nuys,34.20980972,-118.4899733,departure
2024-05-29,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-05-28,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-05-28,N817GS,Larry Ellison,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2024-05-22,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,departure
2024-05-22,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-05-12,N817GS,Larry Ellison,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-05-12,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,arrival
2024-05-11,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-05-11,N817GS,Larry Ellison,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-05-10,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,departure
2024-05-10,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-04-30,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-04-30,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,arrival
2024-04-30,N817GS,Larry Ellison,VNY,Van Nuys,34.20980972,-118.4899733,departure
2024-04-30,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-04-28,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-04-28,N817GS,Larry Ellison,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2024-04-27,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,departure
2024-04-27,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-04-23,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-04-23,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,arrival
2024-04-23,N817GS,Larry Ellison,JWN,John C. Tune,36.18236194,-86.88672278,departure
2024-04-23,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-04-23,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-04-23,N817GS,Larry Ellison,JWN,John C. Tune,36.18236194,-86.88672278,arrival
2024-04-22,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,departure
2024-04-22,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-04-19,N817GS,Larry Ellison,VNY,Van Nuys,34.20980972,-118.4899733,departure
2024-04-19,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-04-19,N817GS,Larry Ellison,VNY,Van Nuys,34.20980972,-118.4899733,departure
2024-04-19,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-04-18,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,departure
2024-04-18,N817GS,Larry Ellison,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2024-03-15,N817GS,Larry Ellison,PSP,Palm Springs International,33.82921556,-116.5062531,departure
2024-03-15,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,arrival
2024-03-08,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-03-08,N817GS,Larry Ellison,PSP,Palm Springs International,33.82921556,-116.5062531,arrival
2024-03-06,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,departure
2024-03-06,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-02-09,N817GS,Larry Ellison,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-02-09,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,arrival
2024-02-07,N817GS,Larry Ellison,VNY,Van Nuys,34.20980972,-118.4899733,departure
2024-02-07,N817GS,Larry Ellison,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-02-06,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-02-06,N817GS,Larry Ellison,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2024-01-17,N817GS,Larry Ellison,VNY,Van Nuys,34.20980972,-118.4899733,departure
2024-01-17,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-01-15,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-01-15,N817GS,Larry Ellison,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2024-01-14,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,departure
2024-01-14,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-01-01,N817GS,Larry Ellison,LNY,Lanai,20.78561111,-156.9514181,departure
2024-01-01,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,arrival
2023-12-31,N817GS,Larry Ellison,HNL,Honolulu International,21.31869111,-157.9224072,departure
2023-12-31,N817GS,Larry Ellison,LNY,Lanai,20.78561111,-156.9514181,arrival
2023-12-28,N817GS,Larry Ellison,LNY,Lanai,20.78561111,-156.9514181,departure
2023-12-28,N817GS,Larry Ellison,HNL,Honolulu International,21.31869111,-157.9224072,arrival
2023-12-28,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2023-12-28,N817GS,Larry Ellison,LNY,Lanai,20.78561111,-156.9514181,arrival
2023-12-27,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,departure
2023-12-27,N817GS,Larry Ellison,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2023-12-11,N817GS,Larry Ellison,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2023-12-11,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,arrival
2023-12-11,N817GS,Larry Ellison,FTW,Fort Worth Meacham International,32.81977778,-97.36244444,departure
2023-12-11,N817GS,Larry Ellison,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2023-12-10,N817GS,Larry Ellison,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2023-12-10,N817GS,Larry Ellison,FTW,Fort Worth Meacham International,32.81977778,-97.36244444,arrival
2023-12-08,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,departure
2023-12-08,N817GS,Larry Ellison,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2023-12-01,N817GS,Larry Ellison,VNY,Van Nuys,34.20980972,-118.4899733,departure
2023-12-01,N817GS,Larry Ellison,SUA,Witham,27.18169444,-80.22108333,arrival
2025-11-20,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,departure
2025-11-20,N652WE,Eric Schmidt,MAF,Midland International,31.94252778,-102.2019139,arrival
2025-11-20,N652WE,Eric Schmidt,OAK,Metropolitan Oakland International,37.72129083,-122.2207167,departure
2025-11-20,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2025-11-19,N652WE,Eric Schmidt,SLT,Harriet Alexander Field,0.0,0.0,departure
2025-11-19,N652WE,Eric Schmidt,OAK,Metropolitan Oakland International,37.72129083,-122.2207167,arrival
2025-11-19,N652WE,Eric Schmidt,IAD,Washington Dulles International,38.94453194,-77.45580972,departure
2025-11-19,N652WE,Eric Schmidt,SLT,Harriet Alexander Field,0.0,0.0,arrival
2025-11-19,N652WE,Eric Schmidt,APC,Napa County,38.21319444,-122.2806944,departure
2025-11-19,N652WE,Eric Schmidt,IAD,Washington Dulles International,38.94453194,-77.45580972,arrival
2025-11-18,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-11-18,N652WE,Eric Schmidt,APC,Napa County,38.21319444,-122.2806944,arrival
2025-11-14,N652WE,Eric Schmidt,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2025-11-14,N652WE,Eric Schmidt,SJC,San Jose International,37.36186194,-121.9290089,arrival
2025-11-09,N652WE,Eric Schmidt,GYM,General Jose Maria Yanez International Airport,0.0,0.0,departure
2025-11-09,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2025-11-09,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,departure
2025-11-09,N652WE,Eric Schmidt,GYM,General Jose Maria Yanez International Airport,0.0,0.0,arrival
2025-11-07,N652WE,Eric Schmidt,APF,Naples Municipal,26.15247222,-81.77544444,departure
2025-11-07,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2025-11-06,N652WE,Eric Schmidt,OPF,Opa-Locka,25.907,-80.27838889,departure
2025-11-06,N652WE,Eric Schmidt,APF,Naples Municipal,26.15247222,-81.77544444,arrival
2025-11-05,N652WE,Eric Schmidt,IAD,Washington Dulles International,38.94453194,-77.45580972,departure
2025-11-05,N652WE,Eric Schmidt,OPF,Opa-Locka,25.907,-80.27838889,arrival
2025-11-05,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-11-05,N652WE,Eric Schmidt,IAD,Washington Dulles International,38.94453194,-77.45580972,arrival
2025-11-02,N652WE,Eric Schmidt,SGU,St George Muni,37.09058333,-113.5930556,departure
2025-11-02,N652WE,Eric Schmidt,TEB,Teterboro,40.85010139,-74.06083611,arrival
2025-11-02,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,departure
2025-11-02,N652WE,Eric Schmidt,SGU,St George Muni,37.09058333,-113.5930556,arrival
2025-11-02,N652WE,Eric Schmidt,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2025-11-02,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2025-11-01,N652WE,Eric Schmidt,CPH,Kastrup Airport,0.0,0.0,departure
2025-11-01,N652WE,Eric Schmidt,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2025-10-31,N652WE,Eric Schmidt,LTN,Luton Airport,0.0,0.0,departure
2025-10-31,N652WE,Eric Schmidt,CPH,Kastrup Airport,0.0,0.0,arrival
2025-10-29,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-10-29,N652WE,Eric Schmidt,EDAY,Strausberg Airport,0.0,0.0,arrival
2025-10-29,N652WE,Eric Schmidt,ELQ,Gassim Airport,0.0,0.0,departure
2025-10-29,N652WE,Eric Schmidt,ZUL,Zilfi Airport,0.0,0.0,departure
2025-10-29,N652WE,Eric Schmidt,ELQ,Gassim Airport,0.0,0.0,arrival
2025-10-29,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-10-29,N652WE,Eric Schmidt,LTN,Luton Airport,0.0,0.0,arrival
2025-10-27,N652WE,Eric Schmidt,MUH,Mersa Matruh Airport,0.0,0.0,departure
2025-10-27,N652WE,Eric Schmidt,ZUL,Zilfi Airport,0.0,0.0,arrival
2025-10-27,N652WE,Eric Schmidt,WAW,Okecie Airport,0.0,0.0,departure
2025-10-27,N652WE,Eric Schmidt,MUH,Mersa Matruh Airport,0.0,0.0,arrival
2025-10-26,N652WE,Eric Schmidt,XPP,Poplar River Airport,0.0,0.0,departure
2025-10-26,N652WE,Eric Schmidt,EGHS,Henstridge Airfield,0.0,0.0,arrival
2025-10-26,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-10-26,N652WE,Eric Schmidt,XPP,Poplar River Airport,0.0,0.0,arrival
2025-10-26,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-10-26,N652WE,Eric Schmidt,WAW,Okecie Airport,0.0,0.0,arrival
2025-10-17,N652WE,Eric Schmidt,STS,Sonoma Co,38.50897694,-122.8128803,departure
2025-10-17,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2025-10-17,N652WE,Eric Schmidt,TEB,Teterboro,40.85010139,-74.06083611,departure
2025-10-17,N652WE,Eric Schmidt,STS,Sonoma Co,38.50897694,-122.8128803,arrival
2025-10-15,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-10-15,N652WE,Eric Schmidt,TEB,Teterboro,40.85010139,-74.06083611,arrival
2025-10-12,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-10-12,N652WE,Eric Schmidt,LTN,Luton Airport,0.0,0.0,arrival
2025-10-10,N652WE,Eric Schmidt,LTN,Luton Airport,0.0,0.0,departure
2025-10-10,N652WE,Eric Schmidt,SXF,Schonefeld Airport,0.0,0.0,arrival
2025-10-09,N652WE,Eric Schmidt,LTN,Luton Airport,0.0,0.0,departure
2025-10-09,N652WE,Eric Schmidt,ZNF,Hanau Army Airfield,0.0,0.0,arrival
2025-10-09,N652WE,Eric Schmidt,OSL,Oslo Gardermoen Airport,0.0,0.0,departure
2025-10-09,N652WE,Eric Schmidt,LTN,Luton Airport,0.0,0.0,arrival
2025-10-09,N652WE,Eric Schmidt,ZNF,Hanau Army Airfield,0.0,0.0,departure
2025-10-09,N652WE,Eric Schmidt,OSL,Oslo Gardermoen Airport,0.0,0.0,arrival
2025-10-08,N652WE,Eric Schmidt,RZE,Jasionka Airport,0.0,0.0,departure
2025-10-08,N652WE,Eric Schmidt,LTN,Luton Airport,0.0,0.0,arrival
2025-10-05,N652WE,Eric Schmidt,LBG,Le Bourget Airport,0.0,0.0,departure
2025-10-05,N652WE,Eric Schmidt,BZG,Bydgoszcz Ignacy Jan Paderewski Airport,0.0,0.0,arrival
2025-10-05,N652WE,Eric Schmidt,BZG,Bydgoszcz Ignacy Jan Paderewski Airport,0.0,0.0,departure
2025-10-05,N652WE,Eric Schmidt,RZE,Jasionka Airport,0.0,0.0,arrival
2025-10-04,N652WE,Eric Schmidt,HAM,Hamburg Airport,0.0,0.0,departure
2025-10-04,N652WE,Eric Schmidt,LBG,Le Bourget Airport,0.0,0.0,arrival
2025-10-04,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-10-04,N652WE,Eric Schmidt,HAM,Hamburg Airport,0.0,0.0,arrival
2025-10-03,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-10-03,N652WE,Eric Schmidt,LFPK,Voisins Airport,0.0,0.0,arrival
2025-10-02,N652WE,Eric Schmidt,LTN,Luton Airport,0.0,0.0,departure
2025-10-02,N652WE,Eric Schmidt,EDNL,Leutkirch Unterzeil Airport,0.0,0.0,arrival
2025-09-30,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-09-30,N652WE,Eric Schmidt,LTN,Luton Airport,0.0,0.0,arrival
2025-09-29,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-09-29,N652WE,Eric Schmidt,LIRU,Urbe Airport,0.0,0.0,arrival
2025-09-28,N652WE,Eric Schmidt,TEB,Teterboro,40.85010139,-74.06083611,departure
2025-09-28,N652WE,Eric Schmidt,YYG,Charlottetown Airport,0.0,0.0,arrival
2025-09-26,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,departure
2025-09-26,N652WE,Eric Schmidt,TEB,Teterboro,40.85010139,-74.06083611,arrival
2025-09-26,N652WE,Eric Schmidt,TEB,Teterboro,40.85010139,-74.06083611,departure
2025-09-26,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2025-09-25,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,departure
2025-09-25,N652WE,Eric Schmidt,TEB,Teterboro,40.85010139,-74.06083611,arrival
2025-09-20,N652WE,Eric Schmidt,SJC,San Jose International,37.36186194,-121.9290089,departure
2025-09-20,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2025-09-19,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2025-09-19,N652WE,Eric Schmidt,SJC,San Jose International,37.36186194,-121.9290089,arrival
2025-09-15,N652WE,Eric Schmidt,PSP,Palm Springs International,33.82921556,-116.5062531,departure
2025-09-15,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2025-09-15,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,departure
2025-09-15,N652WE,Eric Schmidt,IAD,Washington Dulles International,38.94453194,-77.45580972,arrival
2025-09-13,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,departure
2025-09-13,N652WE,Eric Schmidt,BUR,Burbank-Glendale-Pasadena,34.20061917,-118.3584969,arrival
2025-09-11,N652WE,Eric Schmidt,SFO,San Francisco International,37.61900194,-122.3748433,departure
2025-09-11,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,arrival
2025-09-11,N652WE,Eric Schmidt,SJC,San Jose International,37.36186194,-121.9290089,departure
2025-09-11,N652WE,Eric Schmidt,SFO,San Francisco International,37.61900194,-122.3748433,arrival
2025-09-10,N652WE,Eric Schmidt,VNY,Van Nuys,34.20980972,-118.4899733,departure
2025-09-10,N652WE,Eric Schmidt,SJC,San Jose International,37.36186194,-121.9290089,arrival
2025-09-09,N652WE,Eric Schmidt,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
